"","Time1","CV1","CVM","CV99","CL1","CLM","CL99","CK1","CKM","CK99","CM1","CMM","CM99","CF1","CFM","CF99"
"2653",7.05,0.000322880175040218,0.000692698769114611,0.00081537579929011,0.000838010927087743,0.00195777825374335,0.00241908626476585,0.000367619154717008,0.000684309237682583,0.00128099073491948,0.000102104775601289,0.000199907305317443,0.000276977727820763,1.16231154419104e-05,2.4132233347743e-05,3.36856680671044e-05
"2654",7.05416666666667,0.000322774949250163,0.000692698022248881,0.000815366780493373,0.000837784479611146,0.00195777614219963,0.00241899530491694,0.000367504324077548,0.000684210519609015,0.0012809830005036,0.000102076824739988,0.000199907089582806,0.000276969076421884,1.1620075297473e-05,2.41114835090211e-05,3.36852827701875e-05
"2655",7.05833333333333,0.00032267037651603,0.000692697277066166,0.000815357825337651,0.000837559489383542,0.00195777403542003,0.00241890486172044,0.000367390213174341,0.000684112445596484,0.00128097532402587,0.000102049053724796,0.00019990687433602,0.000276960474881241,1.16170547007584e-05,2.4090844339325e-05,3.36849001856346e-05
"2656",7.0625,0.000322566452756676,0.00069269653354797,0.000815348933320169,0.000837335947006091,0.00195777193335218,0.002418814932033,0.000367276817470143,0.000684015011414762,0.00128096770497076,0.000102021461395985,0.000199906659571722,0.000276951922887503,1.16140535257901e-05,2.40703152479538e-05,3.36845202921308e-05
"2657",7.06666666666667,0.000322463173916573,0.000692695791675996,0.000815340103942213,0.000837113843140576,0.0019577698359443,0.00241872551273149,0.000367164132456412,0.000683918212861404,0.00128096014282735,0.000101994046601309,0.000199906445284611,0.000276943420131405,1.16110716474036e-05,2.40498956473592e-05,3.36841430685324e-05
"2658",7.07083333333333,0.000322360535965655,0.000692695051432152,0.000815331336709089,0.00083689316850901,0.00195776774314517,0.00241863660071283,0.000367052153653121,0.000683822045761567,0.00128095263708925,0.00010196680819595,0.000199906231469441,0.000276934966305732,1.1608108941241e-05,2.40295849531292e-05,3.36837684938654e-05
"2659",7.075,0.000322258534899154,0.000692694312798541,0.000815322631130093,0.000836673913893244,0.00195776565490413,0.00241854819289388,0.000366940876608583,0.00068372650596783,0.00128094518725459,0.000101939745042473,0.000199906018121025,0.000276926561105302,1.1605165283746e-05,2.4009382583971e-05,3.36833965473242e-05
"2660",7.07916666666667,0.000322157166737439,0.000692693575757466,0.000815313986718481,0.000836456070134588,0.00195776357117109,0.0024184602862113,0.000366830296899269,0.000683631589360011,0.00128093779282594,0.000101912856010778,0.000199905805234232,0.000276918204226955,1.16022405521584e-05,2.39892879616945e-05,3.368302720827e-05
"2661",7.08333333333333,0.000322056427525863,0.000692692840291423,0.000815305402991431,0.000836239628133423,0.0019577614918965,0.00241837287762142,0.000366720410129628,0.00068353729184499,0.00128093045331033,0.000101886139978051,0.00019990559280399,0.000276909895369536,1.15993346245094e-05,2.39693005111958e-05,3.36826604562299e-05
"2662",7.0875,0.000321956313334598,0.000692692106383102,0.000815296879470013,0.00083602457884882,0.00195775941703135,0.00241828596410008,0.000366611211931909,0.000683443609356532,0.00128092316821915,0.000101859595828722,0.000199905380825279,0.000276901634233882,1.15964473796161e-05,2.39494196604406e-05,3.36822962708949e-05
"2663",7.09166666666667,0.000321856820258486,0.000692691374015381,0.000815288415679159,0.000835810913298162,0.00195775734652719,0.00241819954264251,0.000366502697965989,0.000683350537855108,0.00128091593706815,0.000101833222454411,0.000199905169293138,0.00027689342052281,1.15935786970767e-05,2.39296448404478e-05,3.36819346321191e-05
"2664",7.09583333333333,0.000321757944416879,0.000692690643171327,0.000815280011147629,0.00083559862255677,0.00195775528033607,0.00241811361026323,0.000366394863919194,0.000683258073327721,0.00128090875937739,0.000101807018753887,0.000199904958202658,0.000276885253941098,1.15907284572653e-05,2.39099754852733e-05,3.36815755199182e-05
"2665",7.1,0.000321659681953485,0.000692689913834195,0.000815271665407981,0.000835387697757527,0.0019577532184106,0.00241802816399586,0.000366287705506124,0.000683166211787732,0.0012809016346712,0.000101780983633021,0.000199904747548985,0.000276877134195476,1.1587896541327e-05,2.38904110319938e-05,3.36812189144679e-05
"2666",7.10416666666667,0.000321562029036217,0.000692689185987422,0.000815263377996537,0.000835178130090504,0.00195775116070389,0.00241794320089304,0.000366181218468483,0.000683074949274686,0.00128089456247814,0.000101755116004737,0.000199904537327318,0.000276869060994609,1.1585082831173e-05,2.38709509206905e-05,3.36808647961031e-05
"2667",7.10833333333333,0.000321464981857036,0.000692688459614627,0.000815255148453356,0.0008349699108026,0.00195774910716958,0.00241785871802625,0.000366075398574908,0.000682984281854142,0.00128088754233096,0.000101729414788973,0.000199904327532908,0.000276861034049088,1.15822872094754e-05,2.38515945944334e-05,3.36805131453162e-05
"2668",7.1125,0.000321368536631805,0.000692687734699611,0.000815246976322201,0.000834763031197166,0.00195774705776181,0.00241777471248574,0.000365970241620793,0.000682894205617499,0.00128088057376659,0.000101703878912628,0.000199772097161965,0.000276858333911373,1.15795095596625e-05,2.38323414992649e-05,3.3680163942756e-05
"2669",7.11666666666667,0.000321272689600134,0.000692687011226352,0.000815238861150509,0.000834557482633644,0.00195774501243522,0.00241769118138036,0.000365865743428123,0.000682804716681828,0.00128087365632604,0.000101678507309524,0.000199611387217239,0.000276856818655562,1.15767497659141e-05,2.38131910841844e-05,3.36798171692263e-05
"2670",7.12083333333333,0.000321177437025233,0.000692686289179004,0.00081523080248936,0.00083435325652721,0.00195774297114496,0.00241760812183745,0.000365761899845305,0.000682715811189705,0.00128086678955445,0.000101653298920354,0.000199451534363639,0.000276855314531152,1.15740077131561e-05,2.37941428011322e-05,3.36794728056848e-05
"2671",7.125,0.000321082775193762,0.000692685568541895,0.00081522279989345,0.000834150344348406,0.00195774093384667,0.00241752553100272,0.000365658706747,0.00068262748530904,0.00128085997300098,0.000101628252692647,0.0001992925340264,0.000276853821439097,1.15712832870562e-05,2.37751961049738e-05,3.36791308332416e-05
"2672",7.12916666666667,0.000320988700415682,0.000692684849299525,0.000815214852921057,0.000833948737622791,0.00195773890049647,0.00241744340604008,0.000365556160033957,0.000682539735232912,0.00128085320621881,0.000101603367580716,0.000199134381655179,0.000276852339281232,1.15685763740191e-05,2.37563504534844e-05,3.36787912331583e-05
"2673",7.13333333333333,0.000320895209024112,0.000692684131436567,0.000815206961134015,0.000833748427930581,0.00195773687105097,0.00241736174413159,0.000365454255632847,0.000682452557179407,0.00128084648876509,0.000101578642545618,0.000198977072723916,0.000276850867960268,1.15658868611813e-05,2.37376053073336e-05,3.36784539868464e-05
"2674",7.1375,0.000320802297375179,0.000692683414937859,0.000815199124097684,0.000833549406906296,0.00195773484546727,0.00241728054247729,0.000365352989496097,0.000682365947391447,0.00128083982020091,0.000101554076555108,0.000198820602730712,0.000276849407379778,1.1563214636407e-05,2.37189601300694e-05,3.36781190758662e-05
"2675",7.14166666666667,0.000320709961847877,0.000692682699788408,0.000815191341380921,0.000833351666238416,0.0019577328237029,0.00241719979829507,0.000365252357601731,0.000682279902136634,0.00128083320009129,0.0001015296685836,0.000198664967197697,0.000276847957444197,1.15605595882828e-05,2.37004143881033e-05,3.36777864819258e-05
"2676",7.14583333333333,0.000320618198843918,0.000692681985973385,0.000815183612556049,0.000833155197669024,0.0019577308057159,0.00241711950882058,0.000365152355953202,0.000682194417707083,0.00128082662800508,0.000101505417612119,0.0001985101616709,0.000276846518058807,1.15579216061135e-05,2.36819675506947e-05,3.36774561868796e-05
"2677",7.15,0.000320527004787593,0.000692681273478124,0.000815175937198834,0.000832959992993469,0.00195772879146476,0.00241703967130708,0.000365052980579237,0.000682109490419263,0.001280820103515,0.000101481322628263,0.000198356181720125,0.000276845089129735,1.15553005799173e-05,2.36636190899361e-05,3.36771281727272e-05
"2678",7.15416666666667,0.000320436376125629,0.000692680562288121,0.00081516831488845,0.000832766044060016,0.00195772678090842,0.00241696028302536,0.000364954227533671,0.000682025116613837,0.00128081362619756,0.000101457382626158,0.000198203022938823,0.000276843670563943,1.15526964004213e-05,2.36453684807375e-05,3.36768024216123e-05
"2679",7.15833333333333,0.000320346309327046,0.00069267985238903,0.000815160745207458,0.000832573342769508,0.00195772477400626,0.00241688134126357,0.000364856092895291,0.000681941292655501,0.00128080719563304,0.000101433596606415,0.000198050680943963,0.000276842262269221,1.15501089590566e-05,2.36272152008117e-05,3.36764789158214e-05
"2680",7.1625,0.000320256800883019,0.000692679143766665,0.000815153227741774,0.000832381881075026,0.00195772277071813,0.00241680284332713,0.000364758572767676,0.000681858014932831,0.00128080081140544,0.00010140996357609,0.000197899151375909,0.000276840864154178,1.15475381479543e-05,2.36091587306592e-05,3.36761576377828e-05
"2681",7.16666666666667,0.000320167847306735,0.000692678436406993,0.000815145762080639,0.00083219165098155,0.00195772077100432,0.00241672478653864,0.000364661663279043,0.000681775279858119,0.00128079447310249,0.000101386482548645,0.000197748429898297,0.000276839476128238,1.15449838599404e-05,2.35911985535535e-05,3.36758385700652e-05
"2682",7.17083333333333,0.000320079445133258,0.000692677730296138,0.000815138347816599,0.00083200264454563,0.00195771877482553,0.00241664716823769,0.000364565360582086,0.000681693083867226,0.00128078818031557,0.000101363152543898,0.000197598512197906,0.000276838098101631,1.15424459885318e-05,2.35733341555258e-05,3.36755216953767e-05
"2683",7.175,0.000319991590919391,0.000692677025420375,0.000815130984545472,0.000831814853875047,0.00195771678214291,0.00241656998578084,0.000364469660853824,0.000681611423419419,0.00128078193263969,0.000101339972587994,0.000197449393984538,0.000276836729985384,1.15399244279316e-05,2.3555565025351e-05,3.36752069965638e-05
"2684",7.17916666666667,0.000319904281243533,0.00069267632176613,0.000815123671866324,0.000831628271128486,0.00195771479291806,0.0024164932365414,0.000364374560295447,0.000681530294997221,0.00128077572967349,0.000101316941713353,0.000197301070990894,0.000276835371691319,1.15374190730248e-05,2.35378906545325e-05,3.367489445661e-05
"2685",7.18333333333333,0.000319817512705553,0.000692675619319979,0.000815116409381441,0.000831442888515207,0.00195771280711295,0.00241641691790942,0.000364280055132161,0.000681449695106261,0.00128076957101915,0.000101294058958636,0.000197153538972452,0.00027683402313204,1.15349298193738e-05,2.35203105372878e-05,3.36745840586348e-05
"2686",7.1875,0.000319731281926645,0.000692674918068646,0.000815109196696303,0.000831258698294718,0.00195771082469002,0.0024163410272915,0.000364186141613035,0.000681369620275115,0.00128076345628242,0.000101271323368705,0.000197006793707347,0.000276832684220928,1.15324565632141e-05,2.35028241705342e-05,3.36742757858926e-05
"2687",7.19166666666667,0.000319645585549201,0.000692674217998998,0.000815102033419559,0.000831075692776452,0.00195770884561209,0.00241626556211072,0.000364092816010855,0.000681290067055163,0.00128075738507253,0.000101248733994578,0.000196860830996244,0.000276831354872139,1.15299992014499e-05,2.34854310538742e-05,3.36739696217718e-05
"2688",7.19583333333333,0.000319560420236673,0.00069267351909805,0.000815094919163,0.000830893864319446,0.0019577068698424,0.00241619051980651,0.000364000074621965,0.000681211032020433,0.00128075135700221,0.000101226289893396,0.000196715646662227,0.000276830035000588,1.15275576316498e-05,2.34681306895809e-05,3.36736655497931e-05
"2689",7.2,0.000319475782673443,0.000692672821352958,0.000815087853541531,0.000830713205332017,0.0019577048973446,0.00241611589783454,0.000363907913766125,0.000681132511767458,0.00128074537168762,0.000101203990128377,0.000196571236550672,0.000276828724521949,1.15251317520427e-05,2.34509225825844e-05,3.36733635536093e-05
"2690",7.20416666666667,0.00031939166956469,0.00069267212475102,0.000815080836173151,0.000830533708271448,0.00195770292808272,0.00241604169366663,0.000363816329786361,0.000681054502915123,0.00128073942874834,0.000101181833768781,0.000196427596529131,0.000276827423352649,1.15227214615132e-05,2.34338062404571e-05,3.36730636170034e-05
"2691",7.20833333333333,0.000319308077636258,0.000692671429279673,0.000815073866678924,0.000830355365643673,0.00195770096202121,0.0024159679047906,0.000363725319048814,0.00068097700210452,0.00128073352780734,0.00010115981988987,0.000196284722487212,0.000276826131409854,1.15203266595977e-05,2.34167811733998e-05,3.36727657238881e-05
"2692",7.2125,0.000319225003634527,0.000692670734926492,0.000815066944682952,0.000830178170002958,0.00195769899912489,0.00241589452871022,0.000363634877942595,0.000680900005998804,0.00128072766849095,0.00010113794757287,0.000196142610336465,0.000276824848611471,1.151794724648e-05,2.33998468942276e-05,3.36724698583043e-05
"2693",7.21666666666667,0.000319142444326286,0.000692670041679188,0.000815060069812356,0.000830002113951594,0.00195769703935899,0.00241582156294505,0.000363545002879645,0.000680823511283047,0.00128072185042881,0.00010111621590493,0.000196001256010259,0.000276823574876135,1.15155831229873e-05,2.3383002918356e-05,3.36721760044206e-05
"2694",7.22083333333333,0.0003190603964986,0.000692669349525609,0.000815053241697245,0.000829827190139585,0.00195769508268909,0.00241574900503036,0.000363455690294579,0.000680747514664092,0.00128071607325386,0.000101094623979087,0.000195860655463672,0.000276822310123207,1.15132341905857e-05,2.33662487637869e-05,3.36718841465316e-05
"2695",7.225,0.000318978856958684,0.000692668658453736,0.000815046459970696,0.000829653391264343,0.00195769312908118,0.00241567685251702,0.000363366936644554,0.000680672012870411,0.00128071033660231,0.000101073170894226,0.00019572080467337,0.000276821054272763,1.15109003513766e-05,2.3349583951095e-05,3.36715942690576e-05
"2696",7.22916666666667,0.000318897822533778,0.000692667968451681,0.000815039724268728,0.000829480710070377,0.00195769117850161,0.00241560510297139,0.000363278738409118,0.000680597002651967,0.00128070464011361,0.000101051855755041,0.000195581699637494,0.000276819807245594,1.15085815080922e-05,2.33330080034139e-05,3.36713063565429e-05
"2697",7.23333333333333,0.000318817290071019,0.000692667279507688,0.000815033034230279,0.000829309139348994,0.00195768923091709,0.00241553375397523,0.00036319109209007,0.000680522480780067,0.00128069898343041,0.000101030677672003,0.000195443336375546,0.000276818568963192,1.15062775640915e-05,2.33165204464225e-05,3.36710203936553e-05
"2698",7.2375,0.000318737256437316,0.000692666591610128,0.00081502638949718,0.000829138671937997,0.00195768728629472,0.00241546280312557,0.000363103994211323,0.000680448444047224,0.00128069336619855,0.000101009635761317,0.000195305710928273,0.000276817339347749,1.15039884233565e-05,2.33001208083315e-05,3.36707363651847e-05
"2699",7.24166666666667,0.000318657718519225,0.000692665904747504,0.000815019789714131,0.000828969300721381,0.00195768534460194,0.00241539224803464,0.000363017441318758,0.000680374889267019,0.00128068778806701,0.000100988729144886,0.000195168819357555,0.000276816118322151,1.1501713990488e-05,2.32838086198696e-05,3.36704542560424e-05
"2700",7.24583333333333,0.000318578673222828,0.000692665218908442,0.000815013234528685,0.00082880101862904,0.00195768340580655,0.00241532208632973,0.000362931429980087,0.000680301813273962,0.0012806822486879,0.000100967956950278,0.000195032657746293,0.000276814905809969,1.14994541707014e-05,2.32675834142705e-05,3.367017405126e-05
"2701",7.25,0.000318500117473605,0.000692664534081693,0.000815006723591211,0.000828633818636466,0.00195768146987673,0.00241525231565314,0.000362845956784717,0.000680229212923352,0.00128067674771643,0.000100947318310686,0.000194897222198293,0.000276813701735452,1.14972088698231e-05,2.3251444727259e-05,3.36698957359884e-05
"2702",7.25416666666667,0.000318422048216317,0.000692663850256134,0.000815000256554886,0.000828467693764461,0.00195767953678097,0.00241518293366202,0.000362761018343607,0.000680157085091144,0.00128067128481087,0.000100926812364892,0.000194762508838161,0.000276812506023527,1.14949779942866e-05,2.32353920970383e-05,3.36696192954969e-05
"2703",7.25833333333333,0.000318344462414883,0.000692663167420763,0.00081499383307566,0.000828302637078839,0.00195767760648814,0.00241511393802832,0.000362676611289138,0.000680085426673813,0.00128066585963253,0.000100906438257231,0.000194628513811185,0.000276811318599786,1.14927614511281e-05,2.32194250642763e-05,3.36693447151722e-05
